#wave(A)    	flux(maggies)	flux(ABmag)
1.684578e+07	1.675322e-07	1.693975e+01
1.701044e+07	1.626751e-07	1.697170e+01
1.716243e+07	1.579449e-07	1.700374e+01
1.732709e+07	1.533591e-07	1.703573e+01
1.747908e+07	1.489175e-07	1.706764e+01
1.764374e+07	1.445819e-07	1.709972e+01
1.780840e+07	1.403869e-07	1.713168e+01
1.797305e+07	1.362942e-07	1.716381e+01
1.813771e+07	1.323284e-07	1.719587e+01
1.830237e+07	1.284822e-07	1.722789e+01
1.847969e+07	1.247346e-07	1.726003e+01
1.864435e+07	1.211104e-07	1.729205e+01
1.882168e+07	1.175847e-07	1.732412e+01
1.899900e+07	1.141577e-07	1.735624e+01
1.917632e+07	1.108503e-07	1.738816e+01
1.935365e+07	1.076205e-07	1.742026e+01
1.953097e+07	1.044893e-07	1.745232e+01
1.970830e+07	1.014568e-07	1.748430e+01
1.988562e+07	9.849824e-08	1.751643e+01
2.007561e+07	9.563465e-08	1.754846e+01
2.026560e+07	9.284866e-08	1.758056e+01
2.044292e+07	9.014029e-08	1.761270e+01
2.063291e+07	8.752326e-08	1.764469e+01
2.082290e+07	8.496280e-08	1.767693e+01
2.102556e+07	8.249370e-08	1.770895e+01
2.121555e+07	8.008119e-08	1.774117e+01
2.140554e+07	7.776001e-08	1.777311e+01
2.160820e+07	7.549180e-08	1.780525e+01
2.181085e+07	7.329754e-08	1.783728e+01
2.201351e+07	7.115260e-08	1.786952e+01
2.221616e+07	6.908161e-08	1.790159e+01
2.241882e+07	6.708097e-08	1.793350e+01
2.262148e+07	6.511226e-08	1.796584e+01
2.283680e+07	6.323485e-08	1.799761e+01
2.305212e+07	6.138578e-08	1.802983e+01
2.326744e+07	5.958965e-08	1.806207e+01
2.348276e+07	5.786020e-08	1.809405e+01
2.369809e+07	5.618369e-08	1.812597e+01
2.391341e+07	5.455650e-08	1.815788e+01
2.412873e+07	5.295398e-08	1.819025e+01
2.435672e+07	5.142540e-08	1.822206e+01
2.458471e+07	4.992149e-08	1.825428e+01
2.481269e+07	4.848788e-08	1.828592e+01
2.504068e+07	4.706158e-08	1.831833e+01
2.526867e+07	4.570559e-08	1.835008e+01
2.550932e+07	4.437426e-08	1.838217e+01
2.573731e+07	4.308861e-08	1.841409e+01
2.597797e+07	4.183125e-08	1.844625e+01
2.621862e+07	4.062318e-08	1.847807e+01
2.645927e+07	3.943979e-08	1.851016e+01
2.671259e+07	3.830567e-08	1.854184e+01
2.695325e+07	3.719624e-08	1.857375e+01
2.720657e+07	3.611146e-08	1.860589e+01
2.745989e+07	3.507236e-08	1.863759e+01
2.771321e+07	3.406152e-08	1.866934e+01
2.796653e+07	3.307535e-08	1.870124e+01
2.821985e+07	3.211386e-08	1.873327e+01
2.848583e+07	3.117699e-08	1.876541e+01
2.875182e+07	3.028943e-08	1.879677e+01
2.901781e+07	2.940191e-08	1.882906e+01
2.928379e+07	2.856365e-08	1.886047e+01
2.954978e+07	2.772542e-08	1.889280e+01
2.982843e+07	2.693648e-08	1.892415e+01
3.010708e+07	2.614757e-08	1.895642e+01
3.038573e+07	2.540793e-08	1.898758e+01
3.066439e+07	2.466831e-08	1.901965e+01
3.094304e+07	2.396140e-08	1.905122e+01
3.123436e+07	2.327318e-08	1.908286e+01
3.152567e+07	2.260260e-08	1.911460e+01
3.181699e+07	2.195382e-08	1.914622e+01
3.210831e+07	2.132479e-08	1.917779e+01
3.241229e+07	2.071090e-08	1.920950e+01
3.270361e+07	2.011885e-08	1.924099e+01
3.300760e+07	1.954194e-08	1.927258e+01
3.331158e+07	1.898194e-08	1.930415e+01
3.362823e+07	1.843919e-08	1.933565e+01
3.393221e+07	1.791159e-08	1.936716e+01
3.424886e+07	1.740089e-08	1.939857e+01
3.456551e+07	1.690288e-08	1.943010e+01
3.488216e+07	1.642177e-08	1.946145e+01
3.521148e+07	1.595298e-08	1.949290e+01
3.552813e+07	1.549899e-08	1.952424e+01
3.585745e+07	1.505768e-08	1.955560e+01
3.619943e+07	1.462870e-08	1.958699e+01
3.652874e+07	1.421416e-08	1.961820e+01
3.687073e+07	1.380983e-08	1.964953e+01
3.721271e+07	1.341748e-08	1.968082e+01
3.755469e+07	1.303781e-08	1.971199e+01
3.789667e+07	1.266764e-08	1.974326e+01
3.825132e+07	1.230769e-08	1.977456e+01
3.860597e+07	1.195971e-08	1.980570e+01
3.896062e+07	1.161949e-08	1.983703e+01
3.932793e+07	1.128912e-08	1.986835e+01
3.968258e+07	1.097073e-08	1.989941e+01
4.004989e+07	1.065973e-08	1.993063e+01
4.042987e+07	1.035649e-08	1.996197e+01
4.079719e+07	1.006311e-08	1.999317e+01
4.117717e+07	9.779589e-09	2.002420e+01
4.155715e+07	9.503105e-09	2.005534e+01
4.193713e+07	9.234378e-09	2.008648e+01
4.232977e+07	8.975149e-09	2.011740e+01
4.272242e+07	8.721217e-09	2.014856e+01
4.311506e+07	8.476781e-09	2.017942e+01
4.352038e+07	8.237641e-09	2.021049e+01
4.391302e+07	8.005897e-09	2.024148e+01
4.431833e+07	7.781546e-09	2.027234e+01
4.473631e+07	7.564229e-09	2.030309e+01
4.515429e+07	7.351845e-09	2.033401e+01
4.555960e+07	7.145119e-09	2.036498e+01
4.599025e+07	6.945061e-09	2.039581e+01
4.640822e+07	6.750297e-09	2.042669e+01
4.683887e+07	6.562566e-09	2.045732e+01
4.728218e+07	6.380127e-09	2.048793e+01
4.771282e+07	6.200158e-09	2.051899e+01
4.815613e+07	6.027582e-09	2.054964e+01
4.859944e+07	5.859937e-09	2.058027e+01
4.905542e+07	5.696860e-09	2.061091e+01
4.949873e+07	5.539077e-09	2.064141e+01
4.996737e+07	5.385861e-09	2.067186e+01
5.042335e+07	5.235837e-09	2.070253e+01
5.089199e+07	5.090018e-09	2.073320e+01
5.136063e+07	4.949493e-09	2.076360e+01
5.184194e+07	4.811432e-09	2.079431e+01
5.231058e+07	4.678302e-09	2.082478e+01
5.280455e+07	4.549741e-09	2.085503e+01
5.328586e+07	4.424007e-09	2.088546e+01
5.377984e+07	4.300739e-09	2.091614e+01
5.427381e+07	4.182040e-09	2.094653e+01
5.478045e+07	4.066167e-09	2.097704e+01
5.528709e+07	3.953124e-09	2.100765e+01
5.580640e+07	3.844286e-09	2.103796e+01
5.631304e+07	3.738275e-09	2.106832e+01
5.683234e+07	3.636830e-09	2.109819e+01
5.736431e+07	3.535753e-09	2.112880e+01
5.789629e+07	3.439603e-09	2.115873e+01
5.842826e+07	3.343456e-09	2.118951e+01
5.897290e+07	3.252236e-09	2.121954e+01
5.951753e+07	3.163483e-09	2.124959e+01
6.006217e+07	3.076834e-09	2.127974e+01
6.061948e+07	2.993011e-09	2.130973e+01
6.118945e+07	2.909554e-09	2.134043e+01
6.174675e+07	2.830298e-09	2.137042e+01
6.231672e+07	2.753871e-09	2.140014e+01
6.289936e+07	2.677446e-09	2.143070e+01
6.348199e+07	2.605589e-09	2.146024e+01
6.406463e+07	2.534094e-09	2.149044e+01
6.465993e+07	2.465063e-09	2.152043e+01
6.525523e+07	2.398042e-09	2.155036e+01
6.586320e+07	2.332674e-09	2.158037e+01
6.647117e+07	2.269241e-09	2.161030e+01
6.709180e+07	2.207572e-09	2.164021e+01
6.771244e+07	2.147628e-09	2.167010e+01
6.833307e+07	2.089162e-09	2.170007e+01
6.896637e+07	2.032423e-09	2.172996e+01
6.959967e+07	1.977373e-09	2.175978e+01
7.024564e+07	1.923838e-09	2.178958e+01
7.090427e+07	1.871783e-09	2.181936e+01
7.155023e+07	1.820961e-09	2.184925e+01
7.222153e+07	1.771864e-09	2.187892e+01
7.288016e+07	1.724000e-09	2.190866e+01
7.356413e+07	1.677369e-09	2.193843e+01
7.423543e+07	1.632216e-09	2.196806e+01
7.493206e+07	1.588050e-09	2.199784e+01
7.561602e+07	1.545364e-09	2.202742e+01
7.632532e+07	1.503909e-09	2.205695e+01
7.702195e+07	1.463441e-09	2.208656e+01
7.774391e+07	1.423960e-09	2.211626e+01
7.845320e+07	1.385747e-09	2.214579e+01
7.918783e+07	1.348694e-09	2.217522e+01
7.992246e+07	1.312453e-09	2.220479e+01
8.065709e+07	1.277373e-09	2.223421e+01
8.140438e+07	1.243104e-09	2.226373e+01
8.215168e+07	1.209786e-09	2.229323e+01
8.291164e+07	1.177490e-09	2.232261e+01
8.368426e+07	1.146107e-09	2.235194e+01
8.445689e+07	1.115537e-09	2.238129e+01
8.524218e+07	1.085706e-09	2.241072e+01
8.602747e+07	1.056825e-09	2.243999e+01
8.682543e+07	1.028684e-09	2.246929e+01
8.762339e+07	1.001283e-09	2.249861e+01
8.843401e+07	9.748669e-10	2.252764e+01
8.925730e+07	9.487345e-10	2.255714e+01
9.008059e+07	9.235515e-10	2.258635e+01
9.091655e+07	8.991082e-10	2.261547e+01
9.175250e+07	8.751944e-10	2.264474e+01
9.260113e+07	8.519839e-10	2.267392e+01
9.346241e+07	8.293026e-10	2.270322e+01
9.432370e+07	8.073248e-10	2.273238e+01
9.519766e+07	7.858764e-10	2.276161e+01
9.608428e+07	7.651313e-10	2.279066e+01
9.697090e+07	7.449153e-10	2.281973e+01
9.787018e+07	7.251562e-10	2.284892e+01
9.876947e+07	7.061367e-10	2.287778e+01
9.968142e+07	6.874002e-10	2.290698e+01
1.006060e+08	6.693667e-10	2.293584e+01
1.015433e+08	6.516164e-10	2.296502e+01
1.024806e+08	6.346053e-10	2.299374e+01
1.034306e+08	6.178047e-10	2.302287e+01
1.043805e+08	6.015336e-10	2.305185e+01
1.053558e+08	5.857553e-10	2.308071e+01
1.063311e+08	5.704338e-10	2.310949e+01
1.073064e+08	5.556053e-10	2.313808e+01
1.083070e+08	5.410597e-10	2.316689e+01
1.093076e+08	5.267609e-10	2.319597e+01
1.103209e+08	5.129549e-10	2.322480e+01
1.113341e+08	4.996057e-10	2.325343e+01
1.123728e+08	4.865395e-10	2.328220e+01
1.134114e+08	4.739297e-10	2.331072e+01
1.144500e+08	4.613566e-10	2.333991e+01
1.155139e+08	4.492763e-10	2.336872e+01
1.165779e+08	4.374064e-10	2.339779e+01
1.176671e+08	4.260657e-10	2.342631e+01
1.187564e+08	4.147253e-10	2.345560e+01
1.198457e+08	4.038414e-10	2.348447e+01
1.209603e+08	3.932404e-10	2.351335e+01
1.220749e+08	3.828859e-10	2.354233e+01
1.232022e+08	3.729881e-10	2.357076e+01
1.243421e+08	3.631268e-10	2.359985e+01
1.254947e+08	3.535119e-10	2.362899e+01
1.266600e+08	3.443538e-10	2.365749e+01
