#wave(A)    	flux(maggies)	flux(ABmag)
1.673860e+07	1.916500e-07	1.679373e+01
1.689100e+07	1.860906e-07	1.682569e+01
1.705610e+07	1.806955e-07	1.685763e+01
1.720850e+07	1.754413e-07	1.688967e+01
1.737360e+07	1.703475e-07	1.692166e+01
1.752600e+07	1.654139e-07	1.695357e+01
1.769110e+07	1.605980e-07	1.698565e+01
1.785620e+07	1.559383e-07	1.701762e+01
1.802130e+07	1.513922e-07	1.704974e+01
1.818640e+07	1.469870e-07	1.708180e+01
1.835150e+07	1.427148e-07	1.711383e+01
1.852930e+07	1.385521e-07	1.714597e+01
1.869440e+07	1.345264e-07	1.717798e+01
1.887220e+07	1.306101e-07	1.721006e+01
1.905000e+07	1.268035e-07	1.724217e+01
1.922780e+07	1.231297e-07	1.727409e+01
1.940560e+07	1.195422e-07	1.730620e+01
1.958340e+07	1.160641e-07	1.733825e+01
1.976120e+07	1.126957e-07	1.737023e+01
1.993900e+07	1.094094e-07	1.740236e+01
2.012950e+07	1.062286e-07	1.743440e+01
2.032000e+07	1.031339e-07	1.746650e+01
2.049780e+07	1.001256e-07	1.749864e+01
2.068830e+07	9.721863e-08	1.753063e+01
2.087880e+07	9.437453e-08	1.756286e+01
2.108200e+07	9.163192e-08	1.759488e+01
2.127250e+07	8.895216e-08	1.762711e+01
2.146300e+07	8.637385e-08	1.765904e+01
2.166620e+07	8.385437e-08	1.769119e+01
2.186940e+07	8.141705e-08	1.772321e+01
2.207260e+07	7.903450e-08	1.775546e+01
2.227580e+07	7.673410e-08	1.778753e+01
2.247900e+07	7.451183e-08	1.781944e+01
2.268220e+07	7.232504e-08	1.785178e+01
2.289810e+07	7.023966e-08	1.788354e+01
2.311400e+07	6.818576e-08	1.791577e+01
2.332990e+07	6.619067e-08	1.794801e+01
2.354580e+07	6.426964e-08	1.797999e+01
2.376170e+07	6.240741e-08	1.801191e+01
2.397760e+07	6.059996e-08	1.804382e+01
2.419350e+07	5.881992e-08	1.807619e+01
2.442210e+07	5.712202e-08	1.810799e+01
2.465070e+07	5.545151e-08	1.814022e+01
2.487930e+07	5.385909e-08	1.817185e+01
2.510790e+07	5.227480e-08	1.820427e+01
2.533650e+07	5.076859e-08	1.823601e+01
2.557780e+07	4.928979e-08	1.826811e+01
2.580640e+07	4.786172e-08	1.830003e+01
2.604770e+07	4.646507e-08	1.833218e+01
2.628900e+07	4.512318e-08	1.836400e+01
2.653030e+07	4.380870e-08	1.839610e+01
2.678430e+07	4.254894e-08	1.842778e+01
2.702560e+07	4.131662e-08	1.845969e+01
2.727960e+07	4.011167e-08	1.849182e+01
2.753360e+07	3.895746e-08	1.852352e+01
2.778760e+07	3.783465e-08	1.855528e+01
2.804160e+07	3.673924e-08	1.858717e+01
2.829560e+07	3.567123e-08	1.861920e+01
2.856230e+07	3.463059e-08	1.865135e+01
2.882900e+07	3.364471e-08	1.868271e+01
2.909570e+07	3.265887e-08	1.871500e+01
2.936240e+07	3.172776e-08	1.874640e+01
2.962910e+07	3.079667e-08	1.877874e+01
2.990850e+07	2.992034e-08	1.881008e+01
3.018790e+07	2.904403e-08	1.884236e+01
3.046730e+07	2.822246e-08	1.887351e+01
3.074670e+07	2.740091e-08	1.890559e+01
3.102610e+07	2.661569e-08	1.893716e+01
3.131820e+07	2.585123e-08	1.896880e+01
3.161030e+07	2.510637e-08	1.900054e+01
3.190240e+07	2.438573e-08	1.903216e+01
3.219450e+07	2.368701e-08	1.906372e+01
3.249930e+07	2.300512e-08	1.909544e+01
3.279140e+07	2.234749e-08	1.912693e+01
3.309620e+07	2.170667e-08	1.915852e+01
3.340100e+07	2.108463e-08	1.919009e+01
3.371850e+07	2.048176e-08	1.922158e+01
3.402330e+07	1.989572e-08	1.925310e+01
3.434080e+07	1.932844e-08	1.928451e+01
3.465830e+07	1.877527e-08	1.931603e+01
3.497580e+07	1.824086e-08	1.934739e+01
3.530600e+07	1.772014e-08	1.937883e+01
3.562350e+07	1.721586e-08	1.941018e+01
3.595370e+07	1.672567e-08	1.944154e+01
3.629660e+07	1.624917e-08	1.947292e+01
3.662680e+07	1.578870e-08	1.950413e+01
3.696970e+07	1.533959e-08	1.953547e+01
3.731260e+07	1.490377e-08	1.956676e+01
3.765550e+07	1.448204e-08	1.959793e+01
3.799840e+07	1.407087e-08	1.962920e+01
3.835400e+07	1.367105e-08	1.966050e+01
3.870960e+07	1.328452e-08	1.969164e+01
3.906520e+07	1.290661e-08	1.972297e+01
3.943350e+07	1.253965e-08	1.975429e+01
3.978910e+07	1.218598e-08	1.978535e+01
4.015740e+07	1.184053e-08	1.981657e+01
4.053840e+07	1.150370e-08	1.984791e+01
4.090670e+07	1.117782e-08	1.987911e+01
4.128770e+07	1.086290e-08	1.991014e+01
4.166870e+07	1.055579e-08	1.994127e+01
4.204970e+07	1.025729e-08	1.997242e+01
4.244340e+07	9.969348e-09	2.000333e+01
4.283710e+07	9.687287e-09	2.003449e+01
4.323080e+07	9.415773e-09	2.006536e+01
4.363720e+07	9.150144e-09	2.009643e+01
4.403090e+07	8.892728e-09	2.012741e+01
4.443730e+07	8.643525e-09	2.015827e+01
4.485640e+07	8.402135e-09	2.018903e+01
4.527550e+07	8.166225e-09	2.021995e+01
4.568190e+07	7.936599e-09	2.025091e+01
4.611370e+07	7.714380e-09	2.028175e+01
4.653280e+07	7.498041e-09	2.031263e+01
4.696460e+07	7.289514e-09	2.034325e+01
4.740910e+07	7.086866e-09	2.037386e+01
4.784090e+07	6.886961e-09	2.040493e+01
4.828540e+07	6.695268e-09	2.043558e+01
4.872990e+07	6.509053e-09	2.046621e+01
4.918710e+07	6.327911e-09	2.049685e+01
4.963160e+07	6.152650e-09	2.052734e+01
5.010150e+07	5.982462e-09	2.055780e+01
5.055870e+07	5.815819e-09	2.058847e+01
5.102860e+07	5.653847e-09	2.061914e+01
5.149850e+07	5.497755e-09	2.064954e+01
5.198110e+07	5.344401e-09	2.068025e+01
5.245100e+07	5.196523e-09	2.071072e+01
5.294630e+07	5.053721e-09	2.074097e+01
5.342890e+07	4.914059e-09	2.077140e+01
5.392420e+07	4.777137e-09	2.080208e+01
5.441950e+07	4.645289e-09	2.083247e+01
5.492750e+07	4.516581e-09	2.086298e+01
5.543550e+07	4.391015e-09	2.089359e+01
5.595620e+07	4.270121e-09	2.092390e+01
5.646420e+07	4.152367e-09	2.095426e+01
5.698490e+07	4.039685e-09	2.098413e+01
5.751830e+07	3.927411e-09	2.101473e+01
5.805170e+07	3.820611e-09	2.104467e+01
5.858510e+07	3.713813e-09	2.107545e+01
5.913120e+07	3.612488e-09	2.110548e+01
5.967730e+07	3.513903e-09	2.113553e+01
6.022340e+07	3.417657e-09	2.116568e+01
6.078220e+07	3.324548e-09	2.119567e+01
6.135370e+07	3.231846e-09	2.122637e+01
6.191250e+07	3.143811e-09	2.125636e+01
6.248400e+07	3.058918e-09	2.128608e+01
6.306820e+07	2.974028e-09	2.131664e+01
6.365240e+07	2.894210e-09	2.134617e+01
6.423660e+07	2.814796e-09	2.137638e+01
6.483350e+07	2.738118e-09	2.140637e+01
6.543040e+07	2.663672e-09	2.143630e+01
6.604000e+07	2.591063e-09	2.146630e+01
6.664960e+07	2.520605e-09	2.149624e+01
6.727190e+07	2.452104e-09	2.152615e+01
6.789420e+07	2.385519e-09	2.155604e+01
6.851650e+07	2.320577e-09	2.158601e+01
6.915150e+07	2.257554e-09	2.161590e+01
6.978650e+07	2.196405e-09	2.164572e+01
7.043420e+07	2.136941e-09	2.167552e+01
7.109460e+07	2.079119e-09	2.170530e+01
7.174230e+07	2.022667e-09	2.173519e+01
7.241540e+07	1.968132e-09	2.176486e+01
7.307580e+07	1.914966e-09	2.179460e+01
7.376160e+07	1.863169e-09	2.182437e+01
7.443470e+07	1.813015e-09	2.185400e+01
7.513320e+07	1.763957e-09	2.188378e+01
7.581900e+07	1.716542e-09	2.191336e+01
7.653020e+07	1.670495e-09	2.194289e+01
7.722870e+07	1.625544e-09	2.197250e+01
7.795260e+07	1.581690e-09	2.200220e+01
7.866380e+07	1.539244e-09	2.203173e+01
7.940040e+07	1.498086e-09	2.206116e+01
8.013700e+07	1.457832e-09	2.209073e+01
8.087360e+07	1.418865e-09	2.212015e+01
8.162290e+07	1.380801e-09	2.214967e+01
8.237220e+07	1.343792e-09	2.217917e+01
8.313420e+07	1.307918e-09	2.220855e+01
8.390890e+07	1.273059e-09	2.223788e+01
8.468360e+07	1.239103e-09	2.226723e+01
8.547100e+07	1.205968e-09	2.229666e+01
8.625840e+07	1.173887e-09	2.232593e+01
8.705850e+07	1.142629e-09	2.235524e+01
8.785860e+07	1.112192e-09	2.238455e+01
8.867140e+07	1.082850e-09	2.241358e+01
8.949690e+07	1.053823e-09	2.244308e+01
9.032240e+07	1.025851e-09	2.247229e+01
9.116060e+07	9.986999e-10	2.250141e+01
9.199880e+07	9.721371e-10	2.253068e+01
9.284970e+07	9.463556e-10	2.255986e+01
9.371330e+07	9.211619e-10	2.258916e+01
9.457690e+07	8.967496e-10	2.261832e+01
9.545320e+07	8.729254e-10	2.264756e+01
9.634220e+07	8.498823e-10	2.267660e+01
9.723120e+07	8.274270e-10	2.270568e+01
9.813290e+07	8.054792e-10	2.273486e+01
9.903460e+07	7.843529e-10	2.276372e+01
9.994900e+07	7.635410e-10	2.279292e+01
1.008761e+08	7.435099e-10	2.282178e+01
1.018159e+08	7.237934e-10	2.285096e+01
1.027557e+08	7.048981e-10	2.287968e+01
1.037082e+08	6.862365e-10	2.290882e+01
1.046607e+08	6.681629e-10	2.293779e+01
1.056386e+08	6.506370e-10	2.296665e+01
1.066165e+08	6.336183e-10	2.299543e+01
1.075944e+08	6.171472e-10	2.302403e+01
1.085977e+08	6.009904e-10	2.305283e+01
1.096010e+08	5.851077e-10	2.308191e+01
1.106170e+08	5.697725e-10	2.311075e+01
1.116330e+08	5.549446e-10	2.313938e+01
1.126744e+08	5.404310e-10	2.316815e+01
1.137158e+08	5.264245e-10	2.319666e+01
1.147572e+08	5.124588e-10	2.322585e+01
1.158240e+08	4.990403e-10	2.325466e+01
1.168908e+08	4.858556e-10	2.328373e+01
1.179830e+08	4.732587e-10	2.331225e+01
1.190752e+08	4.606621e-10	2.334154e+01
1.201674e+08	4.485727e-10	2.337042e+01
1.212850e+08	4.367974e-10	2.339930e+01
1.224026e+08	4.252959e-10	2.342827e+01
1.235329e+08	4.143017e-10	2.345671e+01
1.246759e+08	4.033481e-10	2.348580e+01
1.258316e+08	3.926682e-10	2.351494e+01
1.270000e+08	3.824957e-10	2.354343e+01
