#wave(A)    	flux(maggies)	flux(ABmag)
1.658620e+07	1.842780e-08	1.933632e+01
1.673860e+07	1.789329e-08	1.936827e+01
1.689100e+07	1.737410e-08	1.940024e+01
1.705610e+07	1.687022e-08	1.943220e+01
1.720850e+07	1.637909e-08	1.946428e+01
1.737360e+07	1.590327e-08	1.949628e+01
1.752600e+07	1.544133e-08	1.952829e+01
1.769110e+07	1.499245e-08	1.956032e+01
1.785620e+07	1.455602e-08	1.959239e+01
1.802130e+07	1.413266e-08	1.962444e+01
1.818640e+07	1.372062e-08	1.965657e+01
1.835150e+07	1.332135e-08	1.968863e+01
1.852930e+07	1.293370e-08	1.972069e+01
1.869440e+07	1.255738e-08	1.975275e+01
1.887220e+07	1.219127e-08	1.978488e+01
1.905000e+07	1.183678e-08	1.981692e+01
1.922780e+07	1.149219e-08	1.984899e+01
1.940560e+07	1.115810e-08	1.988102e+01
1.958340e+07	1.083281e-08	1.991315e+01
1.976120e+07	1.051771e-08	1.994520e+01
1.993900e+07	1.021169e-08	1.997726e+01
2.012950e+07	9.914436e-09	2.000933e+01
2.032000e+07	9.624862e-09	2.004151e+01
2.049780e+07	9.344355e-09	2.007363e+01
2.068830e+07	9.072614e-09	2.010567e+01
2.087880e+07	8.807430e-09	2.013788e+01
2.108200e+07	8.550994e-09	2.016996e+01
2.127250e+07	8.301112e-09	2.020216e+01
2.146300e+07	8.059971e-09	2.023417e+01
2.166620e+07	7.825369e-09	2.026624e+01
2.186940e+07	7.598420e-09	2.029819e+01
2.207260e+07	7.376594e-09	2.033036e+01
2.227580e+07	7.160964e-09	2.036257e+01
2.247900e+07	6.952987e-09	2.039457e+01
2.268220e+07	6.750453e-09	2.042667e+01
2.289810e+07	6.553784e-09	2.045877e+01
2.311400e+07	6.362555e-09	2.049092e+01
2.332990e+07	6.177854e-09	2.052291e+01
2.354580e+07	5.997933e-09	2.055500e+01
2.376170e+07	5.823123e-09	2.058711e+01
2.397760e+07	5.654827e-09	2.061895e+01
2.419350e+07	5.489113e-09	2.065124e+01
2.442210e+07	5.329608e-09	2.068326e+01
2.465070e+07	5.174074e-09	2.071542e+01
2.487930e+07	5.024739e-09	2.074722e+01
2.510790e+07	4.878316e-09	2.077933e+01
2.533650e+07	4.736644e-09	2.081132e+01
2.557780e+07	4.598972e-09	2.084335e+01
2.580640e+07	4.466386e-09	2.087511e+01
2.604770e+07	4.336352e-09	2.090719e+01
2.628900e+07	4.210000e-09	2.093929e+01
2.653030e+07	4.087634e-09	2.097132e+01
2.678430e+07	3.970327e-09	2.100293e+01
2.702560e+07	3.854181e-09	2.103517e+01
2.727960e+07	3.743428e-09	2.106683e+01
2.753360e+07	3.634909e-09	2.109877e+01
2.778760e+07	3.530379e-09	2.113045e+01
2.804160e+07	3.426971e-09	2.116272e+01
2.829560e+07	3.327562e-09	2.119468e+01
2.856230e+07	3.232089e-09	2.122629e+01
2.882900e+07	3.138875e-09	2.125806e+01
2.909570e+07	3.047120e-09	2.129028e+01
2.936240e+07	2.960423e-09	2.132162e+01
2.962910e+07	2.873752e-09	2.135388e+01
2.990850e+07	2.790748e-09	2.138570e+01
3.018790e+07	2.710591e-09	2.141734e+01
3.046730e+07	2.632672e-09	2.144901e+01
3.074670e+07	2.556196e-09	2.148101e+01
3.102610e+07	2.483295e-09	2.151243e+01
3.131820e+07	2.411872e-09	2.154411e+01
3.161030e+07	2.342389e-09	2.157585e+01
3.190240e+07	2.275200e-09	2.160745e+01
3.219450e+07	2.209905e-09	2.163907e+01
3.249930e+07	2.146291e-09	2.167078e+01
3.279140e+07	2.084822e-09	2.170233e+01
3.309620e+07	2.025163e-09	2.173385e+01
3.340100e+07	1.967154e-09	2.176540e+01
3.371850e+07	1.910786e-09	2.179697e+01
3.402330e+07	1.856090e-09	2.182850e+01
3.434080e+07	1.803176e-09	2.185990e+01
3.465830e+07	1.751540e-09	2.189145e+01
3.497580e+07	1.701687e-09	2.192280e+01
3.530600e+07	1.653111e-09	2.195424e+01
3.562350e+07	1.606061e-09	2.198559e+01
3.595370e+07	1.560289e-09	2.201699e+01
3.629660e+07	1.515934e-09	2.204830e+01
3.662680e+07	1.472822e-09	2.207962e+01
3.696970e+07	1.431016e-09	2.211089e+01
3.731260e+07	1.390342e-09	2.214220e+01
3.765550e+07	1.350943e-09	2.217341e+01
3.799840e+07	1.312706e-09	2.220458e+01
3.835400e+07	1.275347e-09	2.223593e+01
3.870960e+07	1.239117e-09	2.226722e+01
3.906520e+07	1.203941e-09	2.229849e+01
3.943350e+07	1.169784e-09	2.232974e+01
3.978910e+07	1.136615e-09	2.236097e+01
4.015740e+07	1.104495e-09	2.239209e+01
4.053840e+07	1.073143e-09	2.242336e+01
4.090670e+07	1.042669e-09	2.245463e+01
4.128770e+07	1.013353e-09	2.248560e+01
4.166870e+07	9.846623e-10	2.251678e+01
4.204970e+07	9.568771e-10	2.254786e+01
4.244340e+07	9.299685e-10	2.257883e+01
4.283710e+07	9.035722e-10	2.261009e+01
4.323080e+07	8.781942e-10	2.264102e+01
4.363720e+07	8.534702e-10	2.267203e+01
4.403090e+07	8.295089e-10	2.270295e+01
4.443730e+07	8.061699e-10	2.273393e+01
4.485640e+07	7.835947e-10	2.276477e+01
4.527550e+07	7.616738e-10	2.279558e+01
4.568190e+07	7.402651e-10	2.282653e+01
4.611370e+07	7.194748e-10	2.285746e+01
4.653280e+07	6.993387e-10	2.288828e+01
4.696460e+07	6.798235e-10	2.291901e+01
4.740910e+07	6.609597e-10	2.294956e+01
4.784090e+07	6.423553e-10	2.298056e+01
4.828540e+07	6.245124e-10	2.301115e+01
4.872990e+07	6.070374e-10	2.304196e+01
4.918710e+07	5.902141e-10	2.307248e+01
4.963160e+07	5.737586e-10	2.310318e+01
5.010150e+07	5.579547e-10	2.313350e+01
5.055870e+07	5.424077e-10	2.316419e+01
5.102860e+07	5.273692e-10	2.319471e+01
5.149850e+07	5.126984e-10	2.322535e+01
5.198110e+07	4.984251e-10	2.325600e+01
5.245100e+07	4.846603e-10	2.328641e+01
5.294630e+07	4.712633e-10	2.331684e+01
5.342890e+07	4.581220e-10	2.334755e+01
5.392420e+07	4.455197e-10	2.337783e+01
5.441950e+07	4.331436e-10	2.340842e+01
5.492750e+07	4.211636e-10	2.343887e+01
5.543550e+07	4.094404e-10	2.346952e+01
5.595620e+07	3.982242e-10	2.349968e+01
5.646420e+07	3.872637e-10	2.352998e+01
5.698490e+07	3.766699e-10	2.356010e+01
5.751830e+07	3.662215e-10	2.359064e+01
5.805170e+07	3.561387e-10	2.362095e+01
5.858510e+07	3.463421e-10	2.365124e+01
5.913120e+07	3.367678e-10	2.368167e+01
5.967730e+07	3.275921e-10	2.371167e+01
6.022340e+07	3.186717e-10	2.374164e+01
6.078220e+07	3.098627e-10	2.377208e+01
6.135370e+07	3.013409e-10	2.380235e+01
6.191250e+07	2.931836e-10	2.383215e+01
6.248400e+07	2.851399e-10	2.386236e+01
6.306820e+07	2.772405e-10	2.389286e+01
6.365240e+07	2.698481e-10	2.392220e+01
6.423660e+07	2.624558e-10	2.395236e+01
6.483350e+07	2.553191e-10	2.398229e+01
6.543040e+07	2.483012e-10	2.401255e+01
6.604000e+07	2.415330e-10	2.404256e+01
6.664960e+07	2.349687e-10	2.407248e+01
6.727190e+07	2.285689e-10	2.410246e+01
6.789420e+07	2.223606e-10	2.413236e+01
6.851650e+07	2.163062e-10	2.416233e+01
6.915150e+07	2.104302e-10	2.419223e+01
6.978650e+07	2.047322e-10	2.422203e+01
7.043420e+07	1.991871e-10	2.425185e+01
7.109460e+07	1.937810e-10	2.428172e+01
7.174230e+07	1.885308e-10	2.431154e+01
7.241540e+07	1.834303e-10	2.434132e+01
7.307580e+07	1.784716e-10	2.437108e+01
7.376160e+07	1.736546e-10	2.440078e+01
7.443470e+07	1.689620e-10	2.443053e+01
7.513320e+07	1.644000e-10	2.446025e+01
7.581900e+07	1.599765e-10	2.448986e+01
7.653020e+07	1.556803e-10	2.451942e+01
7.722870e+07	1.514863e-10	2.454907e+01
7.795260e+07	1.474086e-10	2.457869e+01
7.866380e+07	1.434440e-10	2.460829e+01
7.940040e+07	1.395923e-10	2.463785e+01
8.013700e+07	1.358460e-10	2.466738e+01
8.087360e+07	1.322126e-10	2.469682e+01
8.162290e+07	1.286700e-10	2.472631e+01
8.237220e+07	1.252152e-10	2.475586e+01
8.313420e+07	1.218764e-10	2.478520e+01
8.390890e+07	1.186252e-10	2.481456e+01
8.468360e+07	1.154509e-10	2.484401e+01
8.547100e+07	1.123672e-10	2.487340e+01
8.625840e+07	1.093709e-10	2.490275e+01
8.705850e+07	1.064655e-10	2.493198e+01
8.785860e+07	1.036224e-10	2.496137e+01
8.867140e+07	1.008809e-10	2.499048e+01
8.949690e+07	9.817963e-11	2.501995e+01
9.032240e+07	9.557993e-11	2.504908e+01
9.116060e+07	9.304245e-11	2.507830e+01
9.199880e+07	9.055620e-11	2.510770e+01
9.284970e+07	8.816038e-11	2.513682e+01
9.371330e+07	8.581584e-11	2.516608e+01
9.457690e+07	8.353335e-11	2.519535e+01
9.545320e+07	8.131616e-11	2.522456e+01
9.634220e+07	7.917523e-11	2.525353e+01
9.723120e+07	7.707112e-11	2.528277e+01
9.813290e+07	7.503229e-11	2.531188e+01
9.903460e+07	7.305556e-11	2.534087e+01
9.994900e+07	7.111880e-11	2.537004e+01
1.008761e+08	6.924401e-11	2.539904e+01
1.018159e+08	6.742338e-11	2.542797e+01
1.027557e+08	6.565056e-11	2.545690e+01
1.037082e+08	6.391758e-11	2.548595e+01
1.046607e+08	6.223557e-11	2.551490e+01
1.056386e+08	6.060441e-11	2.554374e+01
1.066165e+08	5.901007e-11	2.557268e+01
1.075944e+08	5.746656e-11	2.560146e+01
1.085977e+08	5.596292e-11	2.563025e+01
1.096010e+08	5.448497e-11	2.565931e+01
1.106170e+08	5.305771e-11	2.568813e+01
1.116330e+08	5.168145e-11	2.571666e+01
1.126744e+08	5.031655e-11	2.574572e+01
1.137158e+08	4.901656e-11	2.577414e+01
1.147572e+08	4.771708e-11	2.580332e+01
1.158240e+08	4.646820e-11	2.583211e+01
1.168908e+08	4.524499e-11	2.586107e+01
1.179830e+08	4.405831e-11	2.588993e+01
1.190752e+08	4.290039e-11	2.591885e+01
1.201674e+08	4.176471e-11	2.594798e+01
1.212850e+08	4.066888e-11	2.597684e+01
1.224026e+08	3.959848e-11	2.600580e+01
1.235329e+08	3.856460e-11	2.603453e+01
1.246759e+08	3.754531e-11	2.606361e+01
1.258316e+08	3.655143e-11	2.609274e+01
1.270000e+08	3.560841e-11	2.612112e+01
