,sigma,sigma.err,ampl,ampl.err,fval,chi2,chi2dof,filename,humidity,filter,obsmjd,ccdid,amp_id,gain,readnoi,darkcur,magzp,magzpunc,magzprms,clrcoeff,clrcounc,zpclrcov,zpmed,zpavg,zprmsall,clrmed,clravg,clrrms,qid,rcid,seeing,maglim,status,filterid,fieldid,moonalt,moonillf,target_x,target_y,data_hasnan,F0,F0.err,Fratio,Fratio.err,upper_limit,mag,mag_err
42,6.683381449867797,0.186501705831373,42.97670711012579,38.35322390616504,4148.119379431571,623.8031005859375,1.0012890860127408,ztf_20180411466424_000634_zr_c10_o.fits,7.0,ZTF_r,58219.4664468,10,3,5.91856557707005,10.0,1.0,26.275,2.4061e-06,0.025731,0.114755,5.3807e-06,-3.3e-06,26.289,26.296435,0.040031,0.518,0.613,0.267232,4,39,3.6,20.57,1,2,634,1.13886,-0.216379,1786.9008239630598,892.2955654033406,False,32359365692.96281,71711.59021189934,1.3281072168689614e-09,1.1852279265975836e-09,20.57,99.0,99.0
43,8.053148960641574,0.2248852813871526,-23.510561058905623,46.45193447442427,4381.208062924719,623.793212890625,1.0012732149127208,ztf_20180411497500_000634_zr_c10_o.fits,8.0,ZTF_r,58219.4975694,10,3,5.28519661787617,10.0,1.0,26.275,3.156e-06,0.029394,0.116006,7.0791e-06,-4.33e-06,26.166,26.17461,0.042643,0.518,0.612,0.266309,4,39,3.51,20.23,1,2,634,9.65922,-0.213871,1793.9451204862585,897.8267204592224,False,32359365692.96281,94061.66772318454,-7.265457945616796e-10,1.4355020093788936e-09,20.23,99.0,99.0
44,7.217239176908702,0.2009498229271845,37.010086520760055,41.2696800664771,4244.401431660732,624.0061645507812,1.0016150313816714,ztf_20180411515706_000634_zr_c10_o.fits,7.0,ZTF_r,58219.5157176,10,3,6.09996961339289,10.0,1.0,26.275,2.5719e-06,0.026631,0.115461,5.748e-06,-3.52e-06,26.323,26.329961,0.040798,0.518,0.613,0.267683,4,39,3.401,20.42,1,2,634,14.4487,-0.212422,1792.7223821564826,897.8937708270959,False,32359365692.96281,76653.1062158613,1.1437210133203766e-09,1.2753550381101918e-09,20.42,99.0,99.0
45,6.300311848434874,0.1723253534745091,5.408307790937978,27.47015407845846,4074.409686564426,623.8773193359375,1.0014082172326444,ztf_20180414387836_000634_zr_c10_o.fits,12.0,ZTF_r,58222.3878472,10,3,5.94080837496926,10.0,1.0,26.275,1.6087e-06,0.020981,0.108122,3.6105e-06,-2.21e-06,26.294001,26.30005,0.035595,0.518,0.612,0.26594,4,39,2.318,20.98,1,2,634,-41.5506,-0.0333503,1781.8270477169135,914.1596693422324,False,32359365692.96281,47945.81903241032,1.6713268863963307e-10,8.489089167910842e-10,20.98,99.0,99.0
46,6.232075648876206,0.1737263826929983,-18.15030516196294,31.691921771708603,4060.729254901243,623.8333129882812,1.0013375810405798,ztf_20180414410926_000634_zr_c10_o.fits,11.0,ZTF_r,58222.4109491,10,3,6.2,10.0,1.0,26.239177,2.0465e-06,0.023685,0.108066,4.6e-06,-2.81e-06,26.299,26.305293,0.037217,0.516,0.612,0.265652,4,39,2.646,20.8,1,2,634,-35.5533,-0.0324791,1784.599251930836,919.0760890628102,False,31309115591.6624,59014.43166170455,-5.797131224874444e-10,1.0122266685861486e-09,20.8,99.0,99.0
47,5.815788615553255,0.1620570275033737,15.8936484848401,27.566700622903376,3974.418877790071,623.928466796875,1.0014903158858346,ztf_20180414430278_000634_zr_c10_o.fits,12.0,ZTF_r,58222.4303241,10,3,6.2,10.0,1.0,26.246416,1.7302e-06,0.021718,0.107564,3.8924e-06,-2.38e-06,26.306,26.312214,0.035852,0.517,0.612,0.265194,4,39,2.429,21.0,1,2,634,-30.2891,-0.0317688,1786.336085386194,921.917855710204,False,31518562358.68727,50227.13284683104,5.042631165713505e-10,8.74617957164438e-10,21.0,99.0,99.0
48,5.92042820190061,0.1696653699685919,15.395601263908226,26.727500179206107,3996.677888106644,623.9053344726562,1.001453185349368,ztf_20180414432164_000634_zr_c10_o.fits,12.0,ZTF_r,58222.4321759,10,3,6.2,10.0,1.0,26.247007,1.729e-06,0.021758,0.106235,3.8836e-06,-2.38e-06,26.305,26.312028,0.035636,0.517,0.612,0.265671,4,39,2.267,21.09,1,2,634,-29.7772,-0.0316832,1785.5604976355398,922.4652447643648,False,31535723563.175266,50219.62591076779,4.881955929460867e-10,8.475309001765684e-10,21.09,99.0,99.0
49,5.865982044427651,0.1677499038981506,24.84927577708897,23.857243238993096,3985.140180095252,623.9345092773438,1.0015000148914024,ztf_20180414449259_000634_zr_c10_o.fits,12.0,ZTF_r,58222.4493056,10,3,5.99988229692593,10.0,1.0,26.275,1.6156e-06,0.021032,0.105069,3.6316e-06,-2.22e-06,26.304001,26.31097,0.034961,0.517,0.612,0.2658,4,39,2.157,21.2,1,2,634,-24.9834,-0.0310449,1788.6766003256182,923.8369554342424,False,32359365692.96281,48151.46716526519,7.679160343520868e-10,7.372592981391469e-10,21.2,99.0,99.0
50,6.112163372709149,0.1701830357882369,-32.76153607846681,26.513502252536146,4036.553593809056,623.9266357421875,1.0014873767932384,ztf_20180414450220_000634_zr_c10_o.fits,12.0,ZTF_r,58222.4502431,10,3,6.02347120398307,10.0,1.0,26.275,1.8289e-06,0.022411,0.108744,4.1029e-06,-2.51e-06,26.308001,26.315275,0.036606,0.518,0.612,0.266161,4,39,2.382,21.06,1,2,634,-24.7183,-0.0310026,1788.7699935647672,923.7837594829844,False,32359365692.96281,54508.67683743099,-1.0124282530541525e-09,8.193455491112878e-10,21.06,99.0,99.0
51,6.125032306025755,0.1709425249991054,17.663565923966036,30.572249296478404,4039.123092039423,623.8661499023438,1.001390288767807,ztf_20180414475451_000634_zr_c10_o.fits,13.0,ZTF_r,58222.475463,10,3,6.05920463747479,10.0,1.0,26.275,1.8677e-06,0.022589,0.111281,4.2033e-06,-2.57e-06,26.315001,26.321501,0.037186,0.517,0.611,0.265438,4,39,2.83,20.83,1,2,634,-17.5042,-0.0300784,1792.5997318700784,924.3133819179884,False,32359365692.96281,55665.07503377432,5.458563709673497e-10,9.447728236262074e-10,20.83,99.0,99.0
52,6.043750912293979,0.1733553607626943,9.423191152137257,32.3961443872531,4022.651049516024,624.1143798828125,1.0017887317541132,ztf_20180414485961_000634_zr_c10_o.fits,13.0,ZTF_r,58222.4859722,10,3,6.05307487245283,10.0,1.0,26.275,1.9752e-06,0.023248,0.112559,4.4392e-06,-2.72e-06,26.315001,26.321101,0.03789,0.517,0.612,0.265818,4,39,3.043,20.68,1,2,634,-14.4608,-0.0296835,1795.8026309612842,923.8305260715804,False,32359365692.96281,58869.01333549877,2.9120444577152256e-10,1.0011365703099313e-09,20.68,99.0,99.0
53,6.751483553718814,0.1965905394407263,-50.27652927404154,31.69686424787696,4160.86677189785,623.8756103515625,1.0014054740795546,ztf_20180414509086_000634_zr_c10_o.fits,13.0,ZTF_r,58222.5090972,10,3,6.06454125753842,10.0,1.0,26.275,2.0407e-06,0.023675,0.112161,4.5894e-06,-2.81e-06,26.315001,26.323153,0.038081,0.517,0.612,0.265929,4,39,2.759,20.77,1,2,634,-7.71469,-0.0288605,1797.9032894721151,923.7389214248198,False,32359365692.96281,60821.18039375877,-1.553693287782065e-09,9.795267481065284e-10,20.77,99.0,99.0
